CUI_ID,Gene
C1419971,serf1a
C1419972,serf1b
C1419973,serf2
C1822678,sergef
C1422627,serhl
C1539752,serhl2
C1822679,serinc1
C1822680,serinc2
C1822681,serinc3
C1822682,serinc4
C1822683,serinc5
C2239922,serp1
C1539029,serp2
C1418544,serpina1
C1423896,serpina10
C1539753,serpina11
C3815170,serpina11
C1539754,serpina12
C1418580,serpina2
C3888213,serpina2
C1412050,serpina3
C1418550,serpina4
C0072348,serpina5
C1418370,serpina5
C1413150,serpina6
C1420598,serpina7
C2713677,serpina7
C1423895,serpina9
C1414370,serpinb1
C1418545,serpinb10
C1422494,serpinb11
C1422493,serpinb12
C1418547,serpinb13
C1418253,serpinb2
C3887675,serpinb2
C1419844,serpinb3
C1419845,serpinb4
C0250870,serpinb5
C0919445,serpinb5
C1418551,serpinb6
C1422259,serpinb7
C1418553,serpinb8
C1418556,serpinb9
C3537272,serpinb9
C1412610,serpinc1
C1862777,serpinc1
C2717481,serpinc1
C1415492,serpind1
C1418252,serpine1
C1620101,serpine1
C1418552,serpine2
C2680371,serpine3
C1418450,serpinf1
C1418648,serpinf2
C0540301,serping1
C1412922,serping1
C1413153,serpinh1
C1418546,serpini1
C0675998,serpini2
C1335811,serpini2
C1425186,sertad1
C1428999,sertad2
C1425185,sertad3
C1428458,sertad4
C1427633,sesn1
C4521268,sesn1
C1427105,sesn2
C1427882,sesn3
C1425484,sestd1
C0036849,set
C1137947,set
C1366517,set
C1442518,set
C1552652,set
C1552685,set
C1705195,set
C1309881,setbp1
C1423585,setbp1
C1822684,setd1a
C1822685,setd1b
C1822686,setd2
C1958958,setd2
C1822687,setd3
C1822688,setd4
C1822689,setd5
C1822690,setd6
C1822691,setd7
C1822692,setd8
C2348112,setd8
C3469690,setd9
C1122259,setdb1
C1335812,setdb1
C1426820,setdb2
C1419974,setmar
C1822695,setx
C1423859,sez6
C1419975,sez6l
C1539758,sez6l2
C0171961,sf1
C1417838,sf1
C1421652,sf1
C2698421,sf1
C1419977,sf3a1
C1419978,sf3a2
C1419979,sf3a3
C1419980,sf3b1
C1419981,sf3b1
C1842980,sf3b14
C1419981,sf3b2
C1419982,sf3b3
C1419983,sf3b4
C1427304,sf3b5
C1539759,sfi1
C1426812,sfmbt1
C1426813,sfmbt2
C0972212,sfn
C1335813,sfn
C1516119,sfn
C1846690,sfn
C0214345,sfpq
C1419984,sfpq
C3469710,sfr1
C1419986,sfrp1
C1419987,sfrp2
C0913338,sfrp4
C1335814,sfrp4
C1419988,sfrp5
C1419999,sfswap
C1822699,sft2d1
C1822700,sft2d2
C1822701,sft2d3
C2680373,sfta2
C2680374,sfta3
C1420002,sftpa1
C1420003,sftpa2
C1442757,sftpb
C1442758,sftpc
C1442759,sftpd
C3536958,sftpd
C1423966,sfxn1
C1423967,sfxn2
C1423968,sfxn3
C1423969,sfxn4
C1423957,sfxn5
C1420005,sgca
C1420006,sgcb
C1420007,sgcd
C1420008,sgce
C1420009,sgcg
C1422391,sgcz
C1539762,sgip1
C2680363,sgk069
C2239764,sgk085
C1420010,sgk1
C1422258,sgk2
C3280264,sgk269
C1822702,sgk3
C2828534,sgk493
C1823134,sgk495
C1428890,sgms1
C1969043,sgms2
C1428445,sgol1
C3890006,sgol1
C1429002,sgol2
C1420014,sgpl1
C1425046,sgpp1
C1426555,sgpp2
C1420015,sgsh
C1428855,sgsm1
C1428780,sgsm2
C1428456,sgsm3
C1420016,sgta
C1428131,sgtb
C1822703,sh2b1
C1822704,sh2b2
C1822705,sh2b3
C1420017,sh2d1a
C1822706,sh2d1b
C1420018,sh2d2a
C1309025,sh2d3a
C1335817,sh2d3a
C1335818,sh2d3c
C1539763,sh2d4a
C1539764,sh2d4b
C1822707,sh2d5
C1822708,sh2d6
C2680375,sh2d7
C1420019,sh3bgr
C1420020,sh3bgrl
C1423579,sh3bgrl2
C1423580,sh3bgrl3
C1420021,sh3bp1
C1420022,sh3bp2
C1420023,sh3bp4
C1420024,sh3bp5
C1822709,sh3bp5l
C1837550,sh3d19
C3273759,sh3d19
C1823733,sh3d21
C1420025,sh3gl1
C3273628,sh3gl1
C1420026,sh3gl2
C1420027,sh3gl3
C1420028,sh3glb1
C1420029,sh3glb2
C1422243,sh3kbp1
C1432707,sh3kbp1
C1822711,sh3pxd2a
C1822712,sh3pxd2b
C1822713,sh3rf1
C1428570,sh3rf2
C1428402,sh3rf3
C1428544,sh3tc1
C1539765,sh3tc2
C1428870,sh3yl1
C1423514,shank1
C1422551,shank2
C3146455,shank2-as3
C1422550,shank3
C2699243,shank3
C0965915,sharpin
C1822714,sharpin
C1420033,shb
C0036883,shbg
C0202218,shbg
C1366439,shbg
C1312062,shc1
C1335821,shc1
C1428905,shc2
C1438152,shc2
C1312067,shc3
C1335822,shc3
C1822715,shc4
C1539766,shcbp1
C3146456,shcbp1l
C1822716,shd
C1822717,she
C1822718,shf
C0665881,shfm1
C1335823,shfm1
C1705135,shfm1
C2931019,shfm1
C0258846,shh
C0672708,shh
C1335824,shh
C1540020,shisa2
C2680378,shisa3
C2680379,shisa4
C1846532,shisa5
C2828683,shisa6
C2828684,shisa7
C2750060,shisa9
C1539768,shkbp1
C1420038,shmt1
C3538858,shmt1
C1420040,shmt2
C1423500,shoc2
C1420041,shox
C1420042,shox2
C1413125,shpk
C1426173,shprh
C1539769,shq1
C1822719,shroom1
C1822720,shroom2
C1822721,shroom3
C1822722,shroom4
C0021791,si
C0037107,si
C0037334,si
C0038589,si
C0257766,si
C1420044,si
C1420066,si
C1705301,si
C1822723,siae
C1420045,siah1
C3146457,siah1p1
C1420046,siah2
C2680381,siah3
C1333565,sidt1
C1334072,sidt1
C1705303,sidt1
C1539770,sidt2
C1822724,sigirr
C1420266,siglec1
C1423625,siglec10
C1423627,siglec11
C1539771,siglec12
C2239926,siglec14
C1428655,siglec15
C1539773,siglec16
C1420060,siglec5
C1420061,siglec6
C1420062,siglec7
C1420063,siglec8
C1420064,siglec9
C1417966,sigmar1
C1420279,sik1
C1539799,sik2
C2828701,sik3
C1968836,sike1
C1822725,sil1
C1420067,sim1
C1420068,sim2
C1824186,simc1
C1426185,sin3a
C1426186,sin3b
C1419993,sip1
C1420069,sip1
C1420237,sip1
C1423021,sip1
C2700298,sip1
C3810617,sip1
C1420070,sipa1
C1704971,sipa1
C1426838,sipa1l1
C1428268,sipa1l2
C1428269,sipa1l3
C1822726,sirpa
C0907306,sirpb1
C1335826,sirpb1
C1423707,sirpb2
C1822728,sirpb2
C1822727,sirpd
C1822728,sirpg
C1423062,sirt1
C1420071,sirt2
C1423063,sirt3
C1423064,sirt4
C1423065,sirt5
C1423066,sirt6
C1423067,sirt7
C1539774,sit1
C1822729,siva1
C1420072,six1
C1420073,six2
C1420074,six3
C1420075,six4
C1420076,six5
C1420077,six6
C1540267,ska1
C1428662,ska2
C1426819,ska3
C1822730,skap1
C1740186,skap2
C1822731,skap2
C0301560,ski
C0812379,ski
C1539668,ski
C1335828,skil
C1448598,skil
C0560435,skip
C0755123,skip
C1366586,skip
C1428794,skip
C1705515,skip
C1842869,skip
C1968839,skip
C4284728,skip
C1333948,skiv2l
C1335829,skiv2l
C1539776,skiv2l2
C1825797,skor1
C3146459,skor2
C1420081,skp1
C0381943,skp2
C1335831,skp2
C1420083,sla
C2239920,sla
C1424907,sla2
C1822732,slain1
C1822733,slain2
C1420084,slamf1
C3539787,slamf1
C1427537,slamf6
C1427539,slamf7
C1427536,slamf8
C1425511,slamf9
C1420085,slbp
C1420086,slc10a1
C1420087,slc10a2
C1427831,slc10a3
C1427832,slc10a4
C1427833,slc10a5
C1822739,slc10a6
C1822740,slc10a7
C1420088,slc11a1
C1420089,slc11a2
C1420090,slc12a1
C1420091,slc12a2
C1420092,slc12a3
C1420093,slc12a4
C1422213,slc12a5
C1420094,slc12a6
C1420095,slc12a7
C1423604,slc12a8
C1424965,slc12a9
C1420096,slc13a1
C1420097,slc13a2
C1422640,slc13a3
C1423758,slc13a4
C1427906,slc13a5
C1420098,slc14a1
C1420099,slc14a2
C1420100,slc15a1
C1420101,slc15a2
C1425279,slc15a3
C1427907,slc15a4
C2680382,slc15a5
C1420102,slc16a1
C1424697,slc16a10
C1427910,slc16a11
C1427911,slc16a12
C1429055,slc16a13
C1428584,slc16a14
C1420103,slc16a2
C1420104,slc16a3
C1420105,slc16a4
C1420106,slc16a5
C1420107,slc16a6
C1420108,slc16a7
C1424140,slc16a8
C4521277,slc16a8
C1428121,slc16a9
C1420109,slc17a1
C1420110,slc17a2
C1420111,slc17a3
C1420112,slc17a4
C1420113,slc17a5
C1424492,slc17a6
C1424493,slc17a7
C1426735,slc17a8
C1424069,slc17a9
C1420114,slc18a1
C1420115,slc18a2
C3539788,slc18a2
C1420116,slc18a3
C1420117,slc19a1
C1611909,slc19a1
C1420118,slc19a2
C1424138,slc19a3
C1420119,slc1a1
C1420120,slc1a2
C1420121,slc1a3
C1420122,slc1a4
C1420123,slc1a5
C1420124,slc1a6
C1420125,slc1a7
C1456395,slc20a1
C1420126,slc20a2
C1420134,slc22a1
C3539830,slc22a1
C1425270,slc22a10
C1425326,slc22a11
C1425219,slc22a12
C1418182,slc22a13
C1418183,slc22a14
C1426842,slc22a15
C1426843,slc22a16
C1427912,slc22a17
C1420135,slc22a18
C1822741,slc22a18as
C1420137,slc22a2
C1968823,slc22a20
C1427322,slc22a23
C1968822,slc22a24
C1835834,slc22a25
C1420138,slc22a3
C1420139,slc22a4
C1420140,slc22a5
C1420141,slc22a6
C1420142,slc22a7
C1420143,slc22a8
C1424134,slc22a9
C1420145,slc23a1
C1420144,slc23a2
C1427025,slc23a3
C1420146,slc24a1
C1420147,slc24a2
C1420148,slc24a3
C1420149,slc24a4
C1427030,slc24a5
C1539780,slc24a6
C1420150,slc25a1
C1420151,slc25a10
C1420152,slc25a11
C1420153,slc25a12
C1420154,slc25a13
C1420155,slc25a14
C1420156,slc25a15
C1420157,slc25a16
C1420158,slc25a17
C1420159,slc25a18
C1422628,slc25a19
C1427779,slc25a2
C1413076,slc25a20
C1422630,slc25a21
C1426556,slc25a22
C1539781,slc25a23
C1539782,slc25a24
C1539783,slc25a25
C1427063,slc25a26
C1427286,slc25a27
C1428089,slc25a28
C1426700,slc25a29
C1420160,slc25a3
C1539784,slc25a30
C1539785,slc25a31
C1822742,slc25a32
C1822743,slc25a33
C1822744,slc25a34
C1822745,slc25a35
C1822746,slc25a36
C1835863,slc25a37
C1822747,slc25a38
C1822748,slc25a39
C1335833,slc25a4
C1822749,slc25a40
C1822750,slc25a41
C1822751,slc25a42
C1822752,slc25a43
C1822753,slc25a44
C1822754,slc25a45
C1822755,slc25a46
C1426699,slc25a47
C3146464,slc25a48
C1335834,slc25a5
C1335835,slc25a6
C1420161,slc26a1
C1422676,slc26a10
C1422677,slc26a11
C1420162,slc26a2
C1335836,slc26a3
C1418445,slc26a4
C1822756,slc26a5
C1422678,slc26a6
C1422673,slc26a7
C1422674,slc26a8
C1422675,slc26a9
C1420163,slc27a1
C1420164,slc27a2
C1420165,slc27a3
C3810626,slc27a3
C1420166,slc27a4
C3810627,slc27a4
C1420167,slc27a5
C1420168,slc27a6
C1420169,slc28a1
C1420170,slc28a2
C1424316,slc28a3
C1420171,slc29a1
C0669846,slc29a2
C1442749,slc29a2
C1427913,slc29a3
C1427914,slc29a4
C1335837,slc2a1
C1504631,slc2a1
C1705603,slc2a1
C1421996,slc2a10
C1422501,slc2a11
C1425278,slc2a12
C1423860,slc2a13
C1425431,slc2a14
C1420172,slc2a2
C1420173,slc2a3
C1420175,slc2a4
C1423839,slc2a4rg
C1420176,slc2a5
C1420177,slc2a6
C1421997,slc2a7
C1422207,slc2a8
C1421998,slc2a9
C1420178,slc30a1
C1822757,slc30a10
C1420179,slc30a2
C1420180,slc30a3
C1420181,slc30a4
C1426005,slc30a5
C1426152,slc30a6
C1426153,slc30a7
C1426844,slc30a8
C1413005,slc30a9
C1420182,slc31a1
C1420183,slc31a2
C1420184,slc32a1
C1412113,slc33a1
C1420185,slc34a1
C1420186,slc34a2
C1426845,slc34a3
C1420187,slc35a1
C1420188,slc35a2
C1420189,slc35a3
C1427111,slc35a4
C1427127,slc35a5
C1427131,slc35b1
C1835836,slc35b2
C1427638,slc35b3
C1427017,slc35b4
C1426768,slc35c1
C1424754,slc35c2
C1427133,slc35d1
C1427132,slc35d2
C1423626,slc35d3
C1427134,slc35e1
C1427170,slc35e2
C3146465,slc35e2b
C1427171,slc35e3
C1424715,slc35e4
C1427572,slc35f1
C1428161,slc35f2
C1428162,slc35f3
C1426472,slc35f4
C1428163,slc35f5
C1425766,slc36a1
C1425767,slc36a2
C1426309,slc36a3
C1426310,slc36a4
C1420190,slc37a1
C1427053,slc37a2
C1427059,slc37a3
C1414895,slc37a4
C1421999,slc38a1
C2239933,slc38a10
C2239934,slc38a11
C1422000,slc38a2
C1422835,slc38a4
C1425281,slc38a5
C1426489,slc38a6
C2239930,slc38a7
C2239931,slc38a8
C2239932,slc38a9
C1421585,slc39a1
C1427168,slc39a10
C1422669,slc39a11
C1427167,slc39a12
C1427166,slc39a13
C1427165,slc39a14
C1424763,slc39a2
C1424764,slc39a3
C1424765,slc39a4
C1426974,slc39a5
C1425643,slc39a6
C1432030,slc39a6
C1415558,slc39a7
C1427169,slc39a8
C1426756,slc39a9
C1420191,slc3a1
C1420192,slc3a2
C1456396,slc40a1
C1426238,slc41a1
C1429059,slc41a2
C1429060,slc41a3
C0758888,slc43a1
C1418772,slc43a1
C1705715,slc43a1
C1539786,slc43a2
C1424975,slc43a3
C1822758,slc44a1
C1822759,slc44a2
C1822760,slc44a3
C1822761,slc44a4
C1822762,slc44a5
C1822763,slc45a1
C1822764,slc45a2
C4084896,slc45a2
C0965053,slc45a3
C1822765,slc45a3
C1822766,slc45a4
C1968832,slc46a1
C1423942,slc46a2
C2239935,slc46a3
C1853262,slc47a1
C1853261,slc47a2
C2677318,slc48a1
C1420193,slc4a1
C1422206,slc4a10
C1424279,slc4a11
C1422208,slc4a1ap
C1420194,slc4a2
C1420195,slc4a3
C1420196,slc4a4
C1425358,slc4a5
C1420197,slc4a7
C1420198,slc4a8
C1420199,slc4a9
C1826764,slc50a1
C1424064,slc52a3
C1420200,slc5a1
C1427951,slc5a10
C1427908,slc5a11
C1539777,slc5a12
C1420201,slc5a2
C1420202,slc5a3
C1420203,slc5a4
C1420204,slc5a5
C1504824,slc5a5
C1705808,slc5a5
C1420205,slc5a6
C1422359,slc5a7
C1426025,slc5a8
C1427757,slc5a9
C1420206,slc6a1
C1420208,slc6a11
C1420209,slc6a12
C1420210,slc6a13
C1420211,slc6a14
C1422111,slc6a15
C1422112,slc6a16
C1429203,slc6a17
C1428591,slc6a18
C1428660,slc6a19
C1420212,slc6a2
C1456447,slc6a2
C1429013,slc6a20
C1420213,slc6a3
C1439340,slc6a3
C1420214,slc6a4
C1456457,slc6a4
C1420215,slc6a5
C3890893,slc6a5
C1420216,slc6a6
C1420218,slc6a7
C1420219,slc6a8
C1420220,slc6a9
C1442751,slc7a1
C1420221,slc7a10
C1420222,slc7a11
C1882966,slc7a11
C1427909,slc7a13
C1822738,slc7a14
C1442752,slc7a2
C1420223,slc7a3
C1420224,slc7a4
C0293237,slc7a5
C1442753,slc7a5
C1822736,slc7a5p1
C1420225,slc7a6
C1822737,slc7a6os
C1420226,slc7a7
C1420227,slc7a8
C1420228,slc7a9
C1420229,slc8a1
C1420230,slc8a2
C1420231,slc8a3
C1420232,slc9a1
C1539778,slc9a10
C1420233,slc9a2
C1420234,slc9a3
C1420236,slc9a3r1
C1420237,slc9a3r2
C1420238,slc9a4
C1420239,slc9a5
C1420240,slc9a6
C1424759,slc9a7
C1427100,slc9a8
C1427060,slc9a9
C2239781,slc9b2
C1420130,slco1a2
C1420131,slco1b1
C1420132,slco1b3
C3469832,slco1b7
C1422214,slco1c1
C1420129,slco2a1
C1420133,slco2b1
C1420127,slco3a1
C1420128,slco4a1
C1428158,slco4c1
C1425976,slco5a1
C1428159,slco6a1
C1822768,slfn11
C1822769,slfn12
C2239936,slfn12l
C1822770,slfn13
C1822771,slfn14
C1822767,slfn5
C1822772,slfnl1
C1539044,slirp
C1420243,slit1
C1420245,slit1
C4284343,slit1
C1420244,slit2
C1420245,slit2
C4284343,slit2
C1420243,slit3
C1420245,slit3
C4284781,slit3
C1426840,slitrk1
C1422001,slitrk2
C1428105,slitrk3
C1428106,slitrk4
C1539787,slitrk5
C1428107,slitrk6
C0812303,slk
C1420246,slk
C1442788,slk
C1708031,slk
C1424461,slmap
C1540274,slmo1
C0175357,sln
C1420247,sln
C1522495,sln
C0663932,slpi
C1366565,slpi
C1822773,sltm
C1822774,slu7
C1539788,slurp1
C3146466,slx1a
C1825355,slx1b
C1428293,slx4
C1414988,smad1
C1416962,smad1
C4318453,smad1
C1334468,smad2
C1566790,smad2
C0529119,smad3
C0919432,smad3
C0385939,smad4
C0694891,smad4
C1416963,smad5
C1566807,smad5
C2239937,smad5-as1
C0540682,smad6
C1334469,smad6
C1334470,smad7
C1566818,smad7
C1416964,smad9
C2828709,smagp
C1426301,smap1
C1823598,smap1
C3539610,smap1
C1426859,smap2
C2239938,smap2
C0165820,smarca1
C1335840,smarca1
C0246454,smarca2
C1335841,smarca2
C0248587,smarca4
C1335843,smarca4
C1335844,smarca5
C1449387,smarca5
C1425496,smarcad1
C1420250,smarcal1
C0292369,smarcb1
C0812273,smarcb1
C1332365,smarcc1
C1335845,smarcc1
C1335846,smarcc2
C1430442,smarcc2
C1335847,smarcd1
C1447615,smarcd1
C1335848,smarcd2
C1447616,smarcd2
C1335849,smarcd3
C1447617,smarcd3
C1332367,smarce1
C1335850,smarce1
C1822777,smc1a
C1822778,smc1b
C1822779,smc2
C3714896,smc2
C1704469,smc3
C1822780,smc3
C1422347,smc4
C1822781,smc5
C1822782,smc6
C1539789,smchd1
C1822783,smcp
C1425177,smcr7
C1822784,smcr7l
C1425178,smcr8
C1822785,smek1
C1822786,smek2
C1846919,smg1
C1822788,smg5
C1822789,smg6
C1822790,smg7
C1824463,smg8
C2240325,smg9
C3542075,smim17
C3469751,smim2
C1842236,smim3
C3543511,smim6
C1420257,smn1
C1420258,smn2
C1424623,smndc1
C1311076,smo
C1364142,smo
C1423784,smo
C1426855,smoc1
C1426859,smoc2
C1423784,smox
C0037903,smpd1
C1420259,smpd1
C1420260,smpd2
C3539580,smpd2
C1422502,smpd3
C3539582,smpd3
C1822791,smpd4
C3539581,smpd4
C1424952,smpdl3a
C1539792,smpdl3b
C1420261,smpx
C1539793,smr3a
C1539794,smr3b
C0795864,sms
C1419249,sms
C1420262,sms
C3178909,sms
C1420265,smtn
C1822792,smtnl1
C1822793,smtnl2
C1539795,smu1
C1822794,smug1
C1539796,smurf1
C1539797,smurf2
C1427224,smyd1
C1427221,smyd2
C1423543,smyd3
C1520223,smyd3
C1705755,smyd3
C1427288,smyd4
C1424131,smyd5
C1420267,snai1
C1420248,snai2
C1425507,snai3
C1420269,snap23
C1420270,snap25
C1420271,snap29
C1823761,snap47
C1423112,snap91
C1420272,snapc1
C1420273,snapc2
C1420274,snapc3
C1420275,snapc4
C1423522,snapc5
C1424777,snapin
C0285890,snca
C1420276,snca
C1420277,sncaip
C1420278,sncb
C0753208,sncg
C1335851,sncg
C1822796,snd1
C1539798,sned1
C1822797,snf8
C1822806,snip1
C1420281,snn
C1423840,snph
C1539800,snrk
C1540207,snrnp200
C2680426,snrnp25
C4521272,snrnp25
C2680427,snrnp27
C2680428,snrnp35
C1823824,snrnp40
C1427516,snrnp48
C1420282,snrnp70
C1420283,snrpa
C1420284,snrpa1
C1420285,snrpb
C1420286,snrpb2
C1420288,snrpc
C1420289,snrpd1
C1420290,snrpd2
C1539801,snrpd2p1
C1420291,snrpd3
C1420292,snrpe
C1367790,snrpf
C1420293,snrpf
C1420294,snrpg
C0163617,snrpn
C1420295,snrpn
C1420296,snta1
C1420297,sntb1
C1420298,sntb2
C1422175,sntg1
C1422176,sntg2
C2680430,sntn
C1823075,snupn
C1419425,snurf
C1420299,snurf
C3541315,snurf
C0755123,snw1
C1366586,snw1
C1420300,snx1
C1423101,snx10
C1423102,snx11
C1423103,snx12
C1427490,snx13
C1423104,snx14
C1423105,snx15
C1423107,snx16
C1423106,snx17
C1426112,snx18
C1427592,snx19
C1420301,snx2
C2680431,snx20
C1823076,snx21
C1424179,snx22
C1427593,snx24
C1427745,snx25
C1426661,snx27
C2680432,snx29
C3273613,snx29
C3469856,snx29p2
C1420302,snx3
C1822710,snx30
C1823077,snx30
C2680433,snx31
C2240037,snx32
C1822710,snx33
C1420303,snx4
C1423096,snx5
C1423097,snx6
C1423098,snx7
C1423099,snx8
C1423100,snx9
C1420304,soat1
C1420305,soat2
C2240038,sobp
C1426208,socs1
C3275256,socs1
C1426207,socs2
C1426212,socs3
C1426213,socs4
C1424593,socs5
C1424581,socs6
C1420306,sod1
C1420307,sod2
C1420308,sod3
C3469857,soga1
C1853260,sohlh1
C1823078,sohlh2
C1420309,solh
C0037683,son
C1420310,son
C1422760,sorbs1
C1823080,sorbs2
C1823081,sorbs3
C1539803,sorcs1
C1539804,sorcs2
C1539805,sorcs3
C1420311,sord
C1420312,sorl1
C1420313,sort1
C1420314,sos1
C1420315,sos2
C0265301,sost
C1422190,sost
C3887493,sost
C1427738,sostdc1
C1420316,sox1
C1420317,sox10
C1571654,sox10
C1420318,sox11
C2350542,sox11
C1420325,sox12
C1420319,sox13
C1420320,sox14
C1420323,sox15
C1425328,sox17
C1420321,sox18
C0300483,sox2
C1420322,sox2
C1420324,sox21
C1420326,sox3
C1539806,sox30
C1420327,sox4
C3813222,sox4
C1420328,sox5
C1424266,sox6
C1425372,sox7
C1420330,sox8
C1420331,sox9
C0080245,sp1
C1335858,sp1
C1705643,sp1
C1420332,sp100
C2599970,sp100
C1415891,sp110
C1418677,sp110
C2698698,sp110
C1424769,sp140
C2680437,sp140l
C1420333,sp2
C1442756,sp3
C1420334,sp4
C1539807,sp5
C1422729,sp6
C1424900,sp7
C1426082,sp8
C2680436,sp9
C1420335,spa17
C1423094,spaca1
C1424133,spaca3
C1424282,spaca4
C1429186,spaca5
C1823082,spaca5b
C3146547,spaca7
C1420337,spag1
C2240039,spag11a
C1422733,spag11b
C1539808,spag16
C1823083,spag17
C1420338,spag4
C1422002,spag5
C1420339,spag6
C1420340,spag7
C1422410,spag8
C1422725,spag9
C0083996,spam1
C1335859,spam1
C1823084,spanx-n1
C2985377,spanx-n1
C2985378,spanx-n1
C1420341,spanxa1
C2985364,spanxa1
C1422566,spanxa2
C2985363,spanxa2
C1422568,spanxb2
C2985365,spanxb2
C2985370,spanxb2
C1422570,spanxd
C1425504,spanxd
C2985363,spanxd
C1823084,spanxn1
C1823085,spanxn2
C1823086,spanxn3
C1823087,spanxn4
C1823088,spanxn5
C0029446,sparc
C1420342,sparc
C1420343,sparcl1
C1539809,spast
C1422837,spata1
C1427999,spata12
C1428000,spata13
C1539811,spata16
C1823089,spata17
C1539812,spata18
C1823090,spata19
C1422836,spata2
C1823091,spata20
C1823092,spata21
C1823093,spata22
C2828719,spata24
C1824429,spata2l
C1425154,spata3
C1424909,spata4
C1425325,spata5
C1428743,spata5l1
C1425438,spata6
C3469866,spata6l
C1426931,spata7
C1427811,spata8
C1539810,spata8
C1427839,spata9
C1539813,spatc1
C1427811,spats1
C1425677,spats2
C2828720,spats2l
C1539814,spc24
C1539815,spc25
C1539816,spcs1
C1539817,spcs2
C1539819,spcs3
C1424853,spdef
C1823094,spdya
C1823095,spdyc
C1424256,spdye1
C2680438,spdye2
C2680439,spdye3
C2680440,spdye4
C2680442,spdye6
C1823096,specc1
C3273474,specc1
C1823097,specc1l
C1423795,spef1
C1857794,spef2
C1823098,speg
C1824475,spem1
C1539835,spen
C3273338,spen
C1823099,spert
C1423582,spesp1
C1420344,spg11
C1858479,spg11
C0393559,spg20
C1425570,spg20
C1539838,spg21
C1855346,spg21
C1420354,spg7
C1846564,spg7
C2680448,sphar
C1420357,sphk1
C1425830,sphk2
C1968839,sphkap
C0246120,spi1
C0919490,spi1
C1705644,spi1
C1420358,spib
C1428871,spic
C3146551,spice1
C1823107,spin1
C2240043,spin1
C1823108,spin2a
C1823109,spin2b
C1539842,spin3
C2240042,spin4
C0085741,spink1
C0311443,spink1
C0812377,spink1
C2828722,spink13
C2828723,spink14
C1420360,spink2
C1424462,spink4
C1423506,spink5
C1539843,spink6
C1823110,spink7
C1823111,spink8
C1823112,spink9
C1423841,spinlw1
C1420361,spint1
C1420362,spint2
C1420363,spint3
C1427073,spint4
C1539844,spire1
C1539845,spire2
C1138628,spn
C1418835,spn
C1420364,spn
C1422833,spn
C1519439,spn
C2350019,spn
C2240043,spns1
C2240044,spns2
C1968820,spns3
C1335860,spo11
C1335861,spo11
C1705996,spo11
C1539846,spocd1
C1420365,spock1
C1422067,spock2
C1422068,spock3
C1420366,spon1
C1420367,spon2
C1420368,spop
C2240045,spopl
C1420369,spp1
C1425046,spp1
C1428372,spp1
C3542430,spp1
C1420370,spp2
C1426555,spp2
C1539601,spp2
C3541884,spp2
C1842356,sppl2a
C0597731,spr
C1420371,spr
C1420565,spr
C1705645,spr
C4281804,spr
C1426807,spred1
C1425048,spred2
C1429057,spred3
C1823113,sprn
C1420372,sprr1a
C1420373,sprr1b
C1420374,sprr2a
C1420375,sprr2b
C1420377,sprr2d
C1420378,sprr2e
C1420379,sprr2f
C1420380,sprr2g
C1420381,sprr3
C1427965,sprr4
C1823744,sprtn
C1420382,spry1
C1420383,spry2
C3813608,spry2
C1420384,spry3
C1423560,spry4
C3542431,spry4
C1823114,spryd3
C1823115,spryd4
C1422552,spryd7
C1823117,spsb1
C1823118,spsb2
C1823119,spsb3
C1823120,spsb4
C1420385,spta1
C1420386,sptan1
C1420387,sptb
C1420388,sptbn1
C1420389,sptbn2
C1423035,sptbn4
C1423653,sptbn5
C1420390,sptlc1
C1420391,sptlc2
C1823121,sptlc3
C1823122,spty2d1
C1823123,spz1
C1420392,sqle
C1426907,sqrdl
C1420393,sqstm1
C1420331,sra1
C1420394,sra1
C1422186,sra1
C2699255,sra1
C4521364,sra1
C1823124,srbd1
C0080298,src
C0700119,src
C3714800,src
C3853644,src
C1969628,srcap
C1422667,srcrb4d
C1420395,srd5a1
C2240046,srd5a3
C0217529,srebf1
C1420398,srebf1
C1420399,srebf2
C1425153,srek1
C2239924,srek1ip1
C0037668,srf
C0074398,srf
C1420400,srf
C1539847,srfbp1
C1424949,srgap1
C1144440,srgap2
C1426380,srgap2
C1454788,srgap2
C3273631,srgap2
C1144440,srgap3
C1539848,srgap3
C4321263,srgap3
C1418888,srgn
C1420401,sri
C1420403,srl
C1420404,srm
C1420406,srm
C1420406,srms
C1420407,srp14
C1335862,srp19
C1609362,srp19
C1705826,srp19
C1420408,srp54
C1420409,srp68
C1420410,srp72
C1420411,srp9
C3146562,srp9p1
C1420412,srpk1
C1420413,srpk2
C1823126,srpk3
C1420414,srpr
C1428344,srprb
C1420416,srpx
C1706348,srpx
C1308890,srpx2
C1539853,srpx2
C1422619,srr
C1865697,srrd
C1424457,srrm1
C1424458,srrm2
C1825702,srrm4
C2828733,srrm5
C2680450,srrt
C1419989,srsf1
C1424499,srsf10
C1419991,srsf11
C2828682,srsf12
C1419992,srsf2
C3538866,srsf2
C1419994,srsf3
C1454337,srsf3
C1419995,srsf4
C1419996,srsf5
C1419997,srsf6
C1419998,srsf7
C1420000,srsf9
C1823127,srxn1
C1420418,sry
C1420439,ss18
C3273634,ss18
C1423601,ss18l1
C3275250,ss18l1
C1423602,ss18l2
C1420423,ssb
C1420424,ssbp1
C1423760,ssbp2
C1423648,ssbp3
C1423649,ssbp4
C3146566,ssc5d
